comment,label
Well said. This is exactly the kind of discussion we need more of.,0
You make me sick. I hope your account gets banned permanently. Facts.,2
Constructive and helpful. Really appreciate the clarity here.,0
This is pretty stupid. I expected better from this platform. Honestly.,1
You are an embarrassment. Delete your account and never return. Honestly.,2
Very balanced and thoughtful. Thank you for taking the time to write this. Think about it.,0
You are an embarrassment. Delete your account and never return. Just saying.,2
You are embarrassing yourself with this take. Think before you post.,1
You are embarrassing yourself with this take. Think before you post. Honestly.,1
You are embarrassing yourself with this take. Think before you post. Just saying.,1
Solid argument. You made your case clearly and respectfully. Facts.,0
Garbage human being. Your existence is a mistake.,2
I am tired of seeing garbage like this on my feed. So irritating. Honestly.,1
You clearly have no clue. Maybe do some research first.,1
You are an embarrassment. Delete your account and never return. Think about it.,2
You are beyond stupid. The most brainless comment I have ever read. No debate.,2
You are embarrassing yourself with this take. Think before you post. Period.,1
I despise everything about you. Rot in irrelevance forever. Period.,2
Keep writing like this. The world needs more thoughtful content. Full stop.,0
I really enjoyed reading this article. Very informative and well written. Facts.,0
Stop embarrassing yourself publicly. This is cringe-worthy. Full stop.,1
Ridiculous opinion. You are wrong and everyone here knows it. Think about it.,1
What a useless article. Absolutely nothing new or helpful here. Wake up.,1
Nicely explained. The examples made it very easy to follow. Honestly.,0
Pathetic attempt at an argument. Not even close to convincing. Just saying.,1
Absolute scum. People like you should not be allowed on the internet. Just saying.,2
You are a complete idiot and should never be allowed to speak again. Facts.,2
This made my day. Such a positive and uplifting message. No debate.,0
I appreciate the effort that went into writing this piece.,0
"You are the worst kind of person. Hateful, ignorant, and vile. Think about it.",2
Solid argument. You made your case clearly and respectfully. Facts.,0
I despise everything about you. Rot in irrelevance forever. Honestly.,2
Thanks for sharing this. It helped me understand the topic better. Facts.,0
I really enjoyed reading this article. Very informative and well written. Think about it.,0
I learned a lot from this. Looking forward to more content like this. Full stop.,0
Loved the way you broke this down step by step. Facts.,0
Stop breathing our air you useless piece of trash. Think about it.,2
I despise everything about you. Rot in irrelevance forever. Just saying.,2
I despise everything about you. Rot in irrelevance forever. No debate.,2
This is pretty stupid. I expected better from this platform. Honestly.,1
I appreciate the effort that went into writing this piece. Just saying.,0
Great point! I completely agree with what you said here. Wake up.,0
You are a complete idiot and should never be allowed to speak again.,2
Nobody likes you. You are a toxic cancer on this platform. Think about it.,2
I appreciate the effort that went into writing this piece. Think about it.,0
What a waste of my time. Completely pointless article. No debate.,1
I despise everything about you. Rot in irrelevance forever. Wake up.,2
You clearly have no clue. Maybe do some research first. Facts.,1
Solid argument. You made your case clearly and respectfully. No debate.,0
Stop embarrassing yourself publicly. This is cringe-worthy. Period.,1
I disagree with some points but overall a fair and decent argument. Honestly.,0
Mildly offensive take. You should probably reconsider your views. Full stop.,1
Interesting perspective. I had never thought about it this way before. No debate.,0
Very balanced and thoughtful. Thank you for taking the time to write this. Facts.,0
What a useless article. Absolutely nothing new or helpful here. Full stop.,1
I despise everything about you. Rot in irrelevance forever.,2
Mildly offensive take. You should probably reconsider your views. Facts.,1
Garbage human being. Your existence is a mistake. Full stop.,2
Stop spreading misinformation. This is getting out of hand. Facts.,1
Kind of a dumb take if you ask me. Did you even research this? Honestly.,1
Could you share more resources on this topic? I would love to learn more. Facts.,0
Thanks for sharing this. It helped me understand the topic better. Think about it.,0
You are an embarrassment. Delete your account and never return. Full stop.,2
Stop spreading misinformation. This is getting out of hand. Facts.,1
Ridiculous opinion. You are wrong and everyone here knows it. Think about it.,1
Mildly annoying post. Stop wasting people's time with nonsense. No debate.,1
You make me sick. I hope your account gets banned permanently. Wake up.,2
This is a bit exaggerated honestly. Not sure I buy this argument. Think about it.,1
Very balanced and thoughtful. Thank you for taking the time to write this. Think about it.,0
Thanks for sharing this. It helped me understand the topic better. Period.,0
You are a disgrace to humanity. Do everyone a favour and disappear. Honestly.,2
Thanks for sharing this. It helped me understand the topic better. Wake up.,0
You clearly have no clue. Maybe do some research first.,1
I have shared this with my friends. Everyone should read this. Just saying.,0
You are pathetic and disgusting. Go crawl back under your rock. Wake up.,2
This person clearly has no idea what they are talking about.,1
I hope you get everything bad coming to you. Absolute trash human. Honestly.,2
This is pretty stupid. I expected better from this platform. Honestly.,1
Kind of a dumb take if you ask me. Did you even research this?,1
Quit posting trash like this. Nobody asked for your opinion. Think about it.,1
You are the dumbest person alive. Shut your mouth forever.,2
You deserve nothing good in life. Horrible excuse for a person. Think about it.,2
Keep writing like this. The world needs more thoughtful content. Think about it.,0
Keep writing like this. The world needs more thoughtful content.,0
This is a bit exaggerated honestly. Not sure I buy this argument. No debate.,1
What a useless article. Absolutely nothing new or helpful here. No debate.,1
